num,month,day,hour,min,n_px,ce_px,cs_px,n_p,i_uiip,p_uiip,i_f,p_f,i_uiipu,c_pu_p,p_pu
3390,2,5,6,15,3.59,165.17,0,1.79,157.01,20.53,265.47,33.57,127.4,0,51.61
3391,2,5,6,30,3.6,117.97,0,1.791,145.45,20.73,268.8,33.29,109.87,17.53,51.59
3392,2,5,6,45,3.61,65.92,0,1.79,134.48,20.59,270.47,33.13,113.6,24.94,51.2
3393,2,5,7,0,3.61,15.29,8.63,1.79,145.16,20.61,270.93,33.05,114.4,25.52,51.16
3394,2,5,7,15,3.6,0,62.11,1.79,174.57,20.55,273.27,32.82,114.6,25.43,51.12
3395,2,5,7,30,3.58,0,125.97,1.79,197.01,20.65,271.8,32.92,117,26.06,50.95
3396,2,5,7,45,3.56,0,189.19,1.79,205.83,20.61,274.33,32.63,102.13,26.39,50.5
3397,2,5,8,0,3.52,0,263.33,1.79,233.57,20.24,251.67,31.95,100.47,26.13,50.06
3398,2,5,8,15,3.48,0,291.23,1.776,207.73,21.25,255,31.52,103.53,25.88,49.67
3399,2,5,8,30,3.43,0,315.59,1.757,196.57,21.5,256.6,31.34,104.8,26.21,49.48
3400,2,5,8,45,3.38,0,327.03,1.743,191.94,21.14,254.07,31.5,105.6,25.28,49.44
3401,2,5,9,0,3.33,0,323.16,1.727,199.42,21.01,257.13,31.26,108.27,25.12,49.24
3402,2,5,9,15,3.27,0,330.53,1.712,193.83,20.97,257.87,31.22,107,25.99,49.42
3403,2,5,9,30,3.22,0,326.19,1.696,196.52,21.2,258.53,31.17,107,25.42,49.35
3404,2,5,9,45,3.17,0,322.68,1.675,206.97,21.24,260,30.98,106.8,25.23,49.19
3405,2,5,10,0,3.11,0,312.5,1.652,215.39,21.18,258.93,31.07,107.93,7.04,48.99
3406,2,5,10,15,3.06,0,278.02,1.618,173.63,20.01,250.87,31.35,105.33,0.31,49.42
3407,2,5,10,30,3.01,0,256.66,1.575,132.36,19.71,244,31.35,107.27,0.09,49.51
3408,2,5,10,45,2.96,0,223.86,1.533,136.76,19.93,243.4,31.37,122,0,49.75
3409,2,5,11,0,2.92,0,228.88,1.491,139.54,19.7,242.2,31.45,132.93,0,49.59
3410,2,5,11,15,2.87,0,198.25,1.449,132.26,19.79,237.87,31.76,143.13,0,49.86
3411,2,5,11,30,2.84,0,194.67,1.407,133.91,19.57,240.53,31.56,143.2,0,49.73
3412,2,5,11,45,2.8,0,205.15,1.365,144.68,19.97,240.73,31.54,155.6,0,49.86
3413,2,5,12,0,2.76,0.77,55.07,1.334,181.69,21.06,233.07,32.11,267.8,0,51.24
3414,2,5,12,15,2.75,4.97,27.48,1.317,196.91,21.12,231.73,32.16,302.93,0,51.4
3415,2,5,12,30,2.73,7.95,4.39,1.302,194.77,21.4,231.6,32.29,335.53,0,51.84
3416,2,5,12,45,2.73,5.4,11.86,1.288,193.18,21.45,230.07,32.37,334.8,0,51.94
3417,2,5,13,0,2.72,15.78,1.21,1.276,191.34,21.15,231.87,32.24,334.73,0,51.92
3418,2,5,13,15,2.71,16.78,2.07,1.259,195.76,21.29,232.67,32.22,335.47,0,51.81
3419,2,5,13,30,2.71,32.65,0.53,1.241,190.58,21.51,229.6,32.39,336.67,0,51.76
3420,2,5,13,45,2.7,52.06,0,1.23,183.9,21.12,231.07,32.28,333.27,0,51.93
3421,2,5,14,0,2.7,8.05,8.15,1.22,192.45,21.05,234.07,32.08,336.33,0,51.82
3422,2,5,14,15,2.7,41.67,0,1.211,184.17,21.16,234.6,31.99,337.4,0,51.67
3423,2,5,14,30,2.7,68.62,0,1.199,184.98,21.39,232,32.28,334.93,0,51.84
3424,2,5,14,45,2.7,89.9,0,1.19,184.39,21.12,228,32.52,334.2,0,52.07
3425,2,5,15,0,2.7,118.43,0,1.18,185.23,21.05,232.2,32.23,334.93,0,51.8
3426,2,5,15,15,2.71,128.95,0,1.174,186.35,21.31,229.13,32.48,333.8,0,52.08
3427,2,5,15,30,2.73,150.36,0,1.167,182.47,21.29,228.8,32.51,333.93,0,52.08
3428,2,5,15,45,2.74,147.14,0,1.16,185.12,21.21,231.33,32.32,333.2,0,52
3429,2,5,16,0,2.75,177.67,0,1.16,185.33,21.37,228.07,32.59,331.27,0,52.16
3430,2,5,16,15,2.77,151.33,0,1.155,154.87,20.78,229.4,32.48,334.4,0,52.01
3431,2,5,16,30,2.78,148.77,0,1.143,154.76,20.78,228.4,32.56,335.67,0,52.02
3432,2,5,16,45,2.8,119.74,4.49,1.12,148.49,20.73,228.8,32.55,318.47,0,51.94
3433,2,5,17,0,2.81,1.49,194.31,1.089,75.43,19.44,242.4,31.52,64,0,49.4
3434,2,5,17,15,2.78,0,244.02,1.05,69.11,18.69,246.07,31.24,69.6,0,48.92
3435,2,5,17,30,2.73,0,197.19,1.006,70.18,18.38,244.13,31.36,70.87,0,49.23
3436,2,5,17,45,2.69,0,209.19,0.967,68.7,19.75,244.33,31.38,69.4,0,48.9
3437,2,5,18,0,2.65,0,212.09,0.927,70.32,18.65,242.87,31.47,71,0,49.39
3438,2,5,18,15,2.61,0,221.99,0.885,69.45,18.99,247.07,31.2,70.6,0,49.01
3439,2,5,18,30,2.57,0,192.71,0.843,70.33,18.44,246.47,31.23,71,0,48.92
3440,2,5,18,45,2.54,0,212.35,0.803,69.6,18.97,245.8,31.25,70.27,0,48.97
3441,2,5,19,0,2.5,0,209.33,0.763,70.06,18.59,246.47,31.18,70.53,0,48.98
3442,2,5,19,15,2.45,0,201.97,0.719,71.59,17.35,246.87,31,72.4,0,48.74
3443,2,5,19,30,2.42,0,217.73,0.677,69.15,19.43,245.33,31.18,70,0,48.76
3444,2,5,19,45,2.38,0,215.97,0.638,69.45,19.46,245.6,31.22,70.33,0,49.01
3445,2,5,20,0,2.34,0,247.21,0.595,69.52,19.07,251.2,30.82,70.33,0,48.5
3446,2,5,20,15,2.3,0,261.67,0.549,69.07,19.47,250.93,30.82,69.4,0,48.39
3447,2,5,20,30,2.26,0,225.74,0.508,68.96,19.61,247,31.1,69.67,0,48.73
3448,2,5,20,45,2.22,0,225.51,0.469,69.74,19.14,245.4,31.2,69.2,0,49.05
3449,2,5,21,0,2.18,28.75,99.92,0.429,83.13,20.56,241.13,31.56,85.93,0,49.63
3450,2,5,21,15,2.16,204.96,0,0.406,140.97,20.66,233.47,32.11,323.33,0,51.65
3451,2,5,21,30,2.18,254.86,0,0.394,127.04,20.69,232.2,32.24,372.13,0,52.24
3452,2,5,21,45,2.21,263.71,0,0.381,135.66,20.65,229.73,32.43,372.6,0,52.39
3453,2,5,22,0,2.24,295.29,0,0.365,131.07,20.47,230.6,32.36,373.93,0,52.48
3454,2,5,22,15,2.27,296.59,0,0.353,130.34,20.8,225.47,32.73,373.53,0,52.73
3455,2,5,22,30,2.31,298.61,0,0.336,129.02,20.8,230.53,32.4,373.2,0,52.47
3456,2,5,22,45,2.35,324.79,0,0.323,129.94,20.56,224.67,32.78,372.4,0,52.73
3457,2,5,23,0,2.39,332.27,0,0.336,298.07,20.69,224.47,32.81,370.73,0,52.8
3458,2,5,23,15,2.42,321.51,0,0.397,343.63,22.62,225.47,32.77,371,0,52.8
3459,2,5,23,30,2.47,359.19,0,0.458,307.7,21.09,221.73,33.05,367.4,0,53.11
3460,2,5,23,45,2.51,389.13,0,0.52,304.37,20.6,212.13,33.67,365.6,0,53.6
3461,2,6,0,0,2.56,384.46,0,0.582,315.92,20.55,217.73,33.33,366,0,53.37
3462,2,6,0,15,2.61,386.62,0,0.643,311.32,20.73,215.8,33.48,365.07,0,53.49
3463,2,6,0,30,2.66,396.37,0,0.704,306.03,20.71,213.07,33.63,363.8,0,53.55
3464,2,6,0,45,2.71,387.01,0,0.763,303.6,20.66,213.2,33.67,363.47,0,53.56
3465,2,6,1,0,2.76,400.07,0,0.822,290.2,19.05,214.53,33.63,349.53,0,53.45
3466,2,6,1,15,2.81,388.51,0,0.88,280.13,18.65,215.8,33.56,317.47,0,53.14
3467,2,6,1,30,2.86,395.53,0,0.939,253.37,17.54,213.6,33.69,317,0,53.19
3468,2,6,1,45,2.91,409.39,0,0.987,233.23,17.56,213.07,33.76,331.4,0,53.4
3469,2,6,2,0,2.96,433.35,0,1.033,233.41,17.53,208.87,34.05,359,0,53.96
3470,2,6,2,15,3.01,449.77,0,1.079,238.64,16.81,206.73,34.22,356.67,0,54.12
3471,2,6,2,30,3.07,453.89,0,1.117,211.3,17.78,206.6,34.28,356.67,0,54.22
3472,2,6,2,45,3.12,447.54,0,1.154,208.21,19.63,205.67,34.35,357.27,0,54.22
3473,2,6,3,0,3.18,417.83,0,1.191,207.44,19.67,208.33,34.23,360.6,0,54.1
3474,2,6,3,15,3.23,433.54,0,1.227,205.08,19.56,224.27,34.46,357.13,0,54.31
3475,2,6,3,30,3.29,464.28,0,1.264,207.11,19.79,233.47,34.54,350.53,0,54.44
3476,2,6,3,45,3.35,475.07,0,1.309,241.5,17.24,251.93,34.73,339.67,0,54.56
3477,2,6,4,0,3.41,468.7,0,1.357,244.06,16.61,250.2,34.88,339.8,0,54.58
3478,2,6,4,15,3.47,474.35,0,1.403,242.49,17.4,248.07,35.07,335.27,0,54.56
3479,2,6,4,30,3.53,463.34,0,1.446,228.15,18.29,249,34.97,339.27,0,54.58
3480,2,6,4,45,3.59,440.69,0,1.503,301.47,21.99,252.27,34.7,314.47,0,54.07
3481,2,6,5,0,3.64,403.79,0,1.577,316.27,22.7,253,34.6,280.4,0,53.74
3482,2,6,5,15,3.69,388.65,0,1.649,314.84,22.67,254.2,34.48,281.47,0,53.65
3483,2,6,5,30,3.74,384.74,0,1.723,320.97,22.69,253.93,34.53,280.13,0,53.66
3484,2,6,5,45,3.79,422.79,0,1.77,188.12,19.73,247.67,34.85,321.87,0,54.17
3485,2,6,6,0,3.84,358.86,0,1.77,138.28,20.67,248.2,34.5,287.8,0,53.6
3486,2,6,6,15,3.88,258.44,0,1.77,132.52,20.48,261.07,33.9,178.53,0,52.38
3487,2,6,6,30,3.91,228.88,0,1.771,106.78,20.59,259.93,33.97,177.87,16.78,52.52
3488,2,6,6,45,3.93,202.1,0,1.77,110.32,20.68,258.53,34.03,179.4,25.62,52.37
3489,2,6,7,0,3.95,158.31,0,1.77,132.89,20.55,260.27,33.88,179.93,26.08,52.33
3490,2,6,7,15,3.97,123.17,0,1.771,141.56,20.63,267.13,33.33,173,25.75,51.89
3491,2,6,7,30,3.98,67.91,0,1.77,143.5,20.63,265.73,33.41,165,25.16,51.78
3492,2,6,7,45,3.98,0,39.49,1.77,163.85,20.61,222.4,33.35,141.27,26.37,51.64
3493,2,6,8,0,3.97,0,106.23,1.77,186,20.6,227.47,33.05,143.33,25.02,51.48
3494,2,6,8,15,3.95,0,181.91,1.77,194.41,20.77,228.73,32.95,112.4,26.64,51.11
3495,2,6,8,30,3.91,0,204.82,1.771,188.62,19.84,232.2,32.66,106.33,25.42,50.81
3496,2,6,8,45,3.88,0,221.02,1.758,112.47,19.85,236.13,32.39,107.6,25.51,50.61
3497,2,6,9,0,3.84,0,263.79,1.719,115.15,19.82,238.13,32.25,110.33,26.17,50.48
3498,2,6,9,15,3.79,0,293.94,1.677,116.37,19.72,240.4,32.07,114.27,25.83,50.27
3499,2,6,9,30,3.75,0,311.49,1.638,124.11,19.67,246.6,31.63,115.87,26.14,50
3500,2,6,9,45,3.7,0,317.13,1.594,152.61,19.61,243.67,31.87,115.33,25.45,50.13
3501,2,6,10,0,3.64,0,308.36,1.551,165.38,19.65,243.93,31.78,115.93,6.65,49.94
3502,2,6,10,15,3.59,0,300.69,1.511,179.64,20.43,244.6,31.71,115.47,0.3,49.94
3503,2,6,10,30,3.54,0,304.06,1.479,192.2,20.56,243.47,31.8,117.07,0.08,49.78
3504,2,6,10,45,3.49,0,288.38,1.448,183.4,20.54,244.07,31.78,115.53,0,50.02
3505,2,6,11,0,3.44,0,275.8,1.416,181.52,20.67,241.8,31.9,115.73,0,49.87
3506,2,6,11,15,3.4,0,272.47,1.381,186.96,20.93,243.67,31.77,114.53,0,50.03
3507,2,6,11,30,3.35,0,273.93,1.355,206.31,21.27,242.47,31.84,110.93,0,50.01
3508,2,6,11,45,3.31,0,254.59,1.329,208.16,20.97,242.6,31.8,103.07,0,49.86
3509,2,6,12,0,3.26,0,244.41,1.308,195.63,21.25,242.93,31.8,101.87,0,50.01
3510,2,6,12,15,3.22,0,227.24,1.287,199.2,21.34,240.87,31.95,101.33,0,50.02
3511,2,6,12,30,3.18,0,213.39,1.266,197.07,21.21,240.73,31.97,100.33,0,50.17
3512,2,6,12,45,3.14,0,203.27,1.249,195.3,21.25,242.13,31.87,100.67,0,50.01
3513,2,6,13,0,3.1,0,196.31,1.235,198.48,21.05,240.33,32,100.73,0,50.01
3514,2,6,13,15,3.07,0,170.75,1.217,203.36,21.08,238.07,32.14,98.67,0,50.18
3515,2,6,13,30,3.04,0,159.87,1.202,194.23,21.28,240.67,31.98,97.87,0,50.05
3516,2,6,13,45,3.01,0,167.82,1.187,186.06,21.18,238.6,32.1,99.4,0,50.1
3517,2,6,14,0,2.98,0,126.73,1.175,189.91,21.29,238.6,32.12,96.67,0,50.29
3518,2,6,14,15,2.95,0,125.69,1.162,191.77,20.97,239.6,32,100,0,50.05
3519,2,6,14,30,2.92,0,126.74,1.148,189.03,21.29,236.07,32.27,101.13,0,50.1
3520,2,6,14,45,2.89,0,129.57,1.136,191.16,21.37,238,32.13,101.07,0,50.07
3521,2,6,15,0,2.86,0,73.01,1.13,212.23,21.82,238.33,32.14,97.4,0,50.22
3522,2,6,15,15,2.85,0,52.81,1.13,208.36,21.79,237.4,32.18,96.4,0,50.35
3523,2,6,15,30,2.83,0,54.07,1.13,201.77,21.53,238,32.14,98.2,0,50.37
3524,2,6,15,45,2.81,0,61.59,1.13,201.88,20.47,239.13,32.07,95.13,0,50.41
3525,2,6,16,0,2.8,0,122.29,1.125,141.11,19.82,232.53,32.07,55,0,49.97
3526,2,6,16,15,2.78,0,197.83,1.089,63.29,18.61,235.93,31.5,63.6,0,49.37
3527,2,6,16,30,2.74,0,194.83,1.046,63.28,18.99,235.27,31.5,63.47,0,49.16
3528,2,6,16,45,2.7,0,208.28,1.003,65.99,17.23,234.4,31.54,65.93,0,49.39
3529,2,6,17,0,2.66,0,203.93,0.957,63.58,19.04,237,31.4,64.87,0,49.12
3530,2,6,17,15,2.63,0,246.04,0.91,63.09,19.17,238.33,31.27,64,0,48.74
3531,2,6,17,30,2.59,0,265.91,0.865,80.79,18.89,242.27,31.02,79.8,0,48.63
3532,2,6,17,45,2.54,0,292.23,0.824,89.81,19.28,243.73,30.87,90.33,0,48.52
3533,2,6,18,0,2.49,0,305.5,0.786,89.21,19.52,248.27,30.56,89.67,0,48.32
3534,2,6,18,15,2.44,0,308.79,0.751,89.39,19.22,250.27,30.39,90.2,0,47.98
3535,2,6,18,30,2.39,0,326.34,0.712,89.51,19.07,226.8,30.37,90.67,0,47.94
3536,2,6,18,45,2.33,0,322.81,0.669,89.11,19.41,226.47,30.41,90.2,0,47.82
3537,2,6,19,0,2.28,0,337.69,0.63,89.5,18.84,231.67,30.01,90.2,0,47.61
3538,2,6,19,15,2.22,0,341.3,0.589,89.17,19.1,231.33,29.95,89.87,0,47.33
3539,2,6,19,30,2.17,0,357.53,0.55,88.86,19.45,228.73,29.9,89.33,0,47.58
3540,2,6,19,45,2.11,0,220.97,0.509,89.96,19.44,224.27,30.56,120.67,0,48.8
3541,2,6,20,0,2.07,66.01,8.06,0.471,89.71,19.54,207.8,31.65,345.67,0,51.34
3542,2,6,20,15,2.07,103.97,0,0.431,106.92,19.56,207.87,31.66,380.47,0,51.61
3543,2,6,20,30,2.07,126.21,0,0.393,86.29,19.59,207.13,31.74,380.4,0,51.58
3544,2,6,20,45,2.09,131.86,0,0.369,180.26,21.31,209.87,31.67,376.6,0,51.83
3545,2,6,21,0,2.09,139.12,0,0.367,200.02,21.2,224.87,31.58,347.4,0,51.37
3546,2,6,21,15,2.11,219.92,0,0.36,148.55,20.78,228.73,32.15,375.4,0,52.16
3547,2,6,21,30,2.13,248.6,0,0.351,134.58,20.63,226.53,32.31,376.2,0,52.28
3548,2,6,21,45,2.16,288.34,0,0.341,131.23,20.79,222,32.61,374.67,0,52.55
3549,2,6,22,0,2.19,294.5,0,0.334,131.23,20.67,227.2,32.31,375,0,52.37
3550,2,6,22,15,2.22,309.39,0,0.323,125.84,20.71,219.8,32.78,375.8,0,52.65
3551,2,6,22,30,2.27,319.39,0,0.312,131.25,20.71,222.67,32.61,375.13,0,52.56
3552,2,6,22,45,2.3,340.23,0,0.303,124.87,20.76,218.07,32.97,372.87,0,52.99
3553,2,6,23,0,2.34,341.2,0,0.323,259.03,19.12,223.33,32.61,374,0,52.71
3554,2,6,23,15,2.38,350.05,0,0.37,280.53,19.56,222,32.72,371,0,52.78
3555,2,6,23,30,2.43,377.22,0,0.42,282.61,19.57,216,33.14,367.07,0,53.1
3556,2,6,23,45,2.47,400.89,0,0.47,285.33,19.5,213.2,33.34,365.8,0,53.28
3557,2,7,0,0,2.52,402.35,0,0.519,296.23,18.5,209.13,33.61,366.73,0,53.42
3558,2,7,0,15,2.57,372.45,0,0.565,315.67,18.59,213.8,33.34,366.47,0,53.29
3559,2,7,0,30,2.62,356.92,0,0.613,323.97,19.39,215.73,33.22,364.27,0,52.94
3560,2,7,0,45,2.66,322.63,0,0.659,326.61,19.93,218.53,33.05,313.47,0,52.5
3561,2,7,1,0,2.7,312.54,0,0.709,339.77,20.65,241.33,33.02,313,0,52.43
3562,2,7,1,15,2.74,298.81,0,0.757,337,22.33,239,33.29,305.73,0,52.41
3563,2,7,1,30,2.78,305.12,0,0.817,391.19,24.19,241.47,33.09,276.13,0,52.12
3564,2,7,1,45,2.81,260.21,0,0.893,404.92,23.85,244,32.92,222,0,51.24
3565,2,7,2,0,2.84,141.97,0,0.972,393.53,23.24,248.47,32.56,140.47,0,50.73
3566,2,7,2,15,2.86,133.73,0,1.047,394.98,22.56,248.07,32.59,140.93,0,50.78
3567,2,7,2,30,2.87,122.96,0,1.125,377.52,22.13,246.67,32.67,141.73,0,50.88
3568,2,7,2,45,2.88,232.54,0,1.201,350.3,20.97,240.6,33.12,225.6,0,52.19
3569,2,7,3,0,2.91,341.53,0,1.266,320.6,18.44,237.27,33.34,371.13,0,53.23
3570,2,7,3,15,2.95,346.59,0,1.323,306.86,17.54,233.2,33.65,365.87,0,53.51
3571,2,7,3,30,2.99,338.93,0,1.371,292.97,17.63,235.6,33.47,367,0,53.39
3572,2,7,3,45,3.04,343.35,0,1.417,279.53,17.61,234.67,33.54,366.13,0,53.43
3573,2,7,4,0,3.08,345.55,0,1.463,306.29,17.57,234.6,33.54,363.67,0,53.5
3574,2,7,4,15,3.12,301.11,0,1.507,324.16,18.26,234.13,33.58,367.2,0,53.29
3575,2,7,4,30,3.15,337.9,0,1.551,305.64,18.56,233.67,33.6,362.4,0,53.5
3576,2,7,4,45,3.19,329.15,0,1.595,293.13,18.59,234.47,33.52,361.27,0,53.47
3577,2,7,5,0,3.24,320.66,0,1.638,304.12,18.55,233.73,33.59,361.33,0,53.6
3578,2,7,5,15,3.27,296.65,0,1.679,297.2,19.73,233.93,33.59,336,0,53.22
3579,2,7,5,30,3.31,207.19,0,1.723,289.6,20.69,239.4,33.18,309.33,0,52.51
3580,2,7,5,45,3.33,187.21,0,1.75,196.16,20.54,236,33.16,328.8,0,52.66
3581,2,7,6,0,3.35,144.76,0,1.735,100.93,19.71,237.87,32.88,337.13,0,52.65
3582,2,7,6,15,3.36,91.62,0,1.699,84.69,19.56,243.47,32.87,341.8,0,52.51
3583,2,7,6,30,3.37,35.83,1.45,1.661,78.89,19.7,239.73,33.13,343.07,17.5,52.65
3584,2,7,6,45,3.37,25.66,1.15,1.626,83.9,19.64,242.33,32.95,346,25.6,52.49
3585,2,7,7,0,3.36,15.76,11.52,1.588,91.09,19.78,242.4,32.95,347.73,25.66,52.68
3586,2,7,7,15,3.35,4.24,19,1.553,109.12,19.15,243.13,32.83,370.93,25.25,51.9
3587,2,7,7,30,3.34,0,397.87,1.507,73.94,16.73,270.73,30.75,97.4,26.4,48.18
3588,2,7,7,45,3.29,0,389.9,1.459,93.06,19.24,268.6,30.85,93.27,26.45,48.16
3589,2,7,8,0,3.22,0,384.2,1.407,93.5,18.89,267.47,30.72,93.8,25.69,48.16
3590,2,7,8,15,3.15,0,415.8,1.356,93.29,19.36,250.93,30.53,93.33,26.26,48.22
3591,2,7,8,30,3.09,0,420.19,1.303,93.35,19.04,250.87,30.5,93.73,26.37,47.82
3592,2,7,8,45,3.02,0,425.63,1.253,92.87,19.24,255.4,30.12,93.27,24.92,47.56
3593,2,7,9,0,2.95,0,424.15,1.195,92.88,19.05,253.53,30.24,93.6,24.46,47.57
3594,2,7,9,15,2.88,0,415.65,1.135,92.63,19.15,254.87,30.16,93.33,26.19,47.41
3595,2,7,9,30,2.82,0,412.85,1.081,93.45,19.06,253.67,30.2,93.4,25.56,47.86
3596,2,7,9,45,2.75,0,432.09,1.027,93.06,18.87,255.47,30.05,93.13,25.81,47.4
3597,2,7,10,0,2.68,0,419.84,0.966,93.39,18.8,257.4,29.89,93.8,7.6,47.33
3598,2,7,10,15,2.61,0,388.27,0.905,108.6,18.98,252.53,30.24,109.27,0.3,47.77
3599,2,7,10,30,2.55,0,326.19,0.853,146.01,19.97,245.8,30.7,78.27,0.08,48.61
3600,2,7,10,45,2.49,0,93.12,0.817,193.1,21.54,224.53,31.56,203.73,0,50.37
3601,2,7,11,0,2.47,0,96.07,0.804,225.45,21.8,221.4,31.67,201.07,0,50.29
3602,2,7,11,15,2.44,0,132.76,0.793,228.82,21.76,221.73,31.61,159,0,49.96
3603,2,7,11,30,2.42,0,82.12,0.781,229.66,21.91,218.07,31.84,204.67,0,50.36
3604,2,7,11,45,2.39,0.53,47.21,0.77,225.48,21.82,219.87,31.76,232.67,0,50.47
3605,2,7,12,0,2.38,8.24,11.19,0.765,247.63,21.9,216.87,31.97,286.4,0,50.95
3606,2,7,12,15,2.37,1.01,23,0.758,213.2,21.28,219.67,31.8,285.93,0,50.9
3607,2,7,12,30,2.36,8.53,9.75,0.736,148.26,20.5,220.27,31.79,284.8,0,50.86
3608,2,7,12,45,2.35,15.33,6.84,0.705,167.05,20.56,219.73,31.85,293.47,0,51.2
3609,2,7,13,0,2.35,22.13,3.47,0.671,160.09,20.56,220,31.81,331.67,0,51.38
3610,2,7,13,15,2.34,14.33,2.36,0.638,165.52,20.52,217.87,31.97,335,0,51.53
3611,2,7,13,30,2.34,68.08,0,0.615,182.59,21.16,216.8,32.05,381.27,0,51.9
3612,2,7,13,45,2.34,80.15,0,0.601,195.59,21.27,217.13,32.02,381.07,0,51.88
3613,2,7,14,0,2.34,55.31,0,0.59,189.28,21.18,218.07,31.99,380.07,0,51.9
3614,2,7,14,15,2.34,75.46,0,0.58,192.55,21.27,218.6,31.97,378.87,0,51.93
3615,2,7,14,30,2.35,119.88,0,0.58,191.23,21.1,215.53,32.18,377.07,0,52.16
3616,2,7,14,45,2.36,143.17,0,0.571,193.13,21.26,228.27,32.24,379.27,0,51.99
3617,2,7,15,0,2.37,172.41,0,0.57,191.08,21.28,235.8,32.18,377.07,0,51.9
3618,2,7,15,15,2.38,180.45,0,0.563,202.69,21.76,236.73,32.11,376.67,0,51.97
3619,2,7,15,30,2.4,176.36,0,0.563,201.84,21.82,236.6,32.12,352.07,0,51.79
3620,2,7,15,45,2.42,149.12,0,0.562,188.44,21.79,236.07,32.14,320,0,51.39
3621,2,7,16,0,2.44,144.1,0,0.56,205.11,21.78,239,31.95,320.13,0,51.52
3622,2,7,16,15,2.45,155.87,0,0.56,203.23,21.67,237.33,32.07,318.13,0,51.68
3623,2,7,16,30,2.46,160.15,0,0.561,206.53,21.78,235.07,32.19,349.07,0,51.82
3624,2,7,16,45,2.48,170.95,0,0.56,199.6,21.77,236.13,32.12,348.33,0,51.82
3625,2,7,17,0,2.5,0,304.98,0.559,167.24,20.62,256.53,30.56,167.53,0,46.99
3626,2,7,17,15,2.45,0,318.33,0.551,176.83,21.11,254.93,30.66,176.67,0,47.8
3627,2,7,17,30,2.39,0,337.58,0.537,175.95,21.08,259.53,30.3,176.93,0,47.35
3628,2,7,17,45,2.34,0,351.51,0.53,175.53,21.05,261.47,30.16,177.13,0,47.25
3629,2,7,18,0,2.28,0,372.01,0.523,175.58,20.82,263.6,29.95,175.8,0,46.95
3630,2,7,18,15,2.22,0,388.41,0.515,175.16,20.84,267,29.66,175.73,0,46.69
3631,2,7,18,30,2.16,0,405.19,0.501,173.48,21.31,268.07,29.56,174.67,0,46.58
3632,2,7,18,45,2.09,0,413.35,0.492,174.83,20.76,269.73,29.41,174.73,0,46.53
3633,2,7,19,0,2.02,31.54,217.06,0.479,169.44,21.01,252.93,30.65,232.27,0,49.05
3634,2,7,19,15,1.98,66.84,0,0.455,128.66,20.22,236.33,31.69,381.13,0,51.59
3635,2,7,19,30,1.99,56.71,0.34,0.424,126.16,20.14,237.2,31.46,383.33,0,51.47
3636,2,7,19,45,1.99,53.87,0,0.395,136.31,20.03,241.6,31.52,382.6,0,51.47
3637,2,7,20,0,1.99,52,0,0.365,132.84,20.46,239.33,31.69,382,0,51.63
3638,2,7,20,15,1.99,50.11,0,0.341,138.9,20.38,242.4,31.47,384.07,0,51.39
3639,2,7,20,30,1.99,80.63,0,0.317,141.31,20.49,240.27,31.63,381.67,0,51.6
3640,2,7,20,45,2,119.93,0,0.295,142,20.48,242.47,31.47,384,0,51.46
3641,2,7,21,0,2.01,158.71,0,0.277,148.03,20.71,235.53,31.98,379.87,0,51.95
3642,2,7,21,15,2.02,185.75,0,0.26,156.13,20.63,233.73,32.12,378.93,0,52.03
3643,2,7,21,30,2.04,220.35,0,0.25,185.67,21.7,234.07,32.12,378.53,0,52.04
3644,2,7,21,45,2.06,252.9,0,0.25,160.12,21.37,233.47,32.18,376.2,0,52.2
3645,2,7,22,0,2.09,277.72,0,0.25,180.65,21.47,229.6,32.42,375.47,0,52.37
3646,2,7,22,15,2.13,292.97,0,0.25,193.5,21.39,229.33,32.5,376.2,0,52.37
3647,2,7,22,30,2.16,309.55,0,0.25,163.04,21.3,227.4,32.61,376.13,0,52.59
3648,2,7,22,45,2.2,342.78,0,0.25,156.39,21.44,224.2,32.84,375.2,0,52.75
3649,2,7,23,0,2.24,353.44,0,0.274,309.93,20.67,224.87,32.8,375.2,0,52.74
3650,2,7,23,15,2.28,362.65,0,0.348,360.84,22.81,224.87,32.81,373.87,0,52.85
3651,2,7,23,30,2.33,407.85,0,0.427,333.03,21.36,217.27,33.31,369.6,0,53.28
3652,2,7,23,45,2.38,419.43,0,0.503,322.21,19.6,217.13,33.35,367.87,0,53.39
3653,2,8,0,0,2.43,431.82,0,0.573,334.75,19.21,215.47,33.47,365.73,0,53.48
3654,2,8,0,15,2.48,412.95,0,0.631,344.17,18.56,218.13,33.3,366.07,0,53.26
3655,2,8,0,30,2.53,416.62,0,0.692,327.45,18.6,216.33,33.48,361.53,0,53.52
3656,2,8,0,45,2.59,429.72,0,0.751,314.61,18.56,213.33,33.67,361.27,0,53.61
3657,2,8,1,0,2.64,401.53,0,0.807,304.23,17.9,217.87,33.44,325.2,0,53.05
3658,2,8,1,15,2.69,359.55,0,0.855,294.77,17.64,220.2,33.29,310,0,52.61
3659,2,8,1,30,2.73,357.49,0,0.901,288.09,17.56,219.2,33.32,311.6,0,52.54
3660,2,8,1,45,2.77,355.14,0,0.948,285.69,17.62,218.87,33.39,310.73,0,52.71
3661,2,8,2,0,2.82,399.06,0,0.993,270.94,17.71,215,33.66,333.67,0,53.27
